para_id,sent_id,sentence,label
P000125,P000125_S003,"66–73), published in 1855.",0
P000125,P000125_S004,"In 1857, 17 Polish songs that Chopin wrote at various stages of his life were collected and published as Op.",1
P000125,P000125_S005,"74, though their order within the opus did not reflect the order of composition.",0
P000126,P000126_S000,Works published since 1857 have received alternative catalogue designations instead of opus numbers.,1
P000126,P000126_S001,"The present standard musicological reference for Chopin's works is the Kobylańska Catalogue (usually represented by the initials 'KK'), named for its compiler, the Polish musicologist Krystyna Kobylańska.",1
P000127,P000127_S000,Chopin's original publishers included Maurice Schlesinger and Camille Pleyel.,1
P000127,P000127_S001,His works soon began to appear in popular 19th-century piano anthologies.,1
P000127,P000127_S002,The first collected edition was by Breitkopf & Härtel (1878–1902).,1
P000127,P000127_S003,"Among modern scholarly editions of Chopin's works are the version under the name of Paderewski published between 1937 and 1966 and the more recent Polish ""National Edition"", edited by Jan Ekier, both of which contain detailed explanations and discussions regarding choices and sources.",1
P000128,P000128_S000,Improvisation stands at the centre of Chopin's creative processes.,1
P000128,P000128_S001,"However, this does not imply impulsive rambling: Nicholas Temperley writes that ""improvisation is designed for an audience, and its starting-point is that audience's expectations, which include the current conventions of musical form.""",1
P000128,P000128_S002,"The works for piano and orchestra, including the two concertos, are held by Temperley to be ""merely vehicles for brilliant piano playing ... formally longwinded and extremely conservative"".",0
P000128,P000128_S003,"After the piano concertos (which are both early, dating from 1830), Chopin made no attempts at large-scale multi-movement forms, save for his late sonatas for piano and for cello; ""instead he achieved near-perfection in pieces of simple general design but subtle and complex cell-structure.""",0
P000128,P000128_S004,Rosen suggests that an important aspect of Chopin's individuality is his flexible handling of the four-bar phrase as a structural unit.,1
P000129,P000129_S000,"J. Barrie Jones suggests that ""amongst the works that Chopin intended for concert use, the four ballades and four scherzos stand supreme"", and adds that ""the Barcarolle Op.",1
P000129,P000129_S001,"60 stands apart as an example of Chopin's rich harmonic palette coupled with an Italianate warmth of melody.""",1
P000129,P000129_S002,"Temperley opines that these works, which contain ""immense variety of mood, thematic material and structural detail"", are based on an extended ""departure and return"" form; ""the more the middle section is extended, and the further it departs in key, mood and theme, from the opening idea, the more important and dramatic is the reprise when it at last comes.""",1
P000130,P000130_S000,"Chopin's mazurkas and waltzes are all in straightforward ternary or episodic form, sometimes with a coda.",1
P000130,P000130_S001,"The mazurkas often show more folk features than many of his other works, sometimes including modal scales and harmonies and the use of drone basses.",1
P000130,P000130_S002,"However, some also show unusual sophistication, for example Op.",0
P000130,P000130_S003,63 No.,0
P000130,P000130_S004,"3, which includes a canon at one beat's distance, a great rarity in music.",1
P000131,P000131_S000,Chopin's polonaises show a marked advance on those of his Polish predecessors in the form (who included his teachers Zywny and Elsner).,1
P000131,P000131_S001,"As with the traditional polonaise, Chopin's works are in triple time and typically display a martial rhythm in their melodies, accompaniments and cadences.",1
P000131,P000131_S002,"Unlike most of their precursors, they also require a formidable playing technique.",1
P000132,P000132_S000,"The 21 nocturnes are more structured, and of greater emotional depth, than those of Field (whom Chopin met in 1833).",1
P000132,P000132_S001,Many of the Chopin nocturnes have middle sections marked by agitated expression (and often making very difficult demands on the performer) which heightens their dramatic character.,1
P000133,P000133_S000,Chopin's études are largely in straightforward ternary form.,1
P000133,P000133_S001,He used them to teach his own technique of piano playing—for instance playing double thirds (Op.,0
P000133,P000133_S002,"25, No.",0
P000133,P000133_S003,"6), playing in octaves (Op.",0
P000133,P000133_S004,"25, No.",0
P000133,P000133_S005,"10), and playing repeated notes (Op.",0
P000133,P000133_S006,"10, No.",0
P000134,P000134_S000,"The preludes, many of which are very brief (some consisting of simple statements and developments of a single theme or figure), were described by Schumann as ""the beginnings of studies"".",1
P000134,P000134_S001,Inspired by J.S.,1
P000134,P000134_S002,"Bach's The Well-Tempered Clavier, Chopin's preludes move up the circle of fifths (rather than Bach's chromatic scale sequence) to create a prelude in each major and minor tonality.",1
P000134,P000134_S003,"The preludes were perhaps not intended to be played as a group, and may even have been used by him and later pianists as generic preludes to others of his pieces, or even to music by other composers, as Kenneth Hamilton suggests: he has noted a recording by Ferruccio Busoni of 1922, in which the Prelude Op.",1
P000134,P000134_S004,28 No.,0
P000134,P000134_S005,7 is followed by the Étude Op.,0
P000134,P000134_S006,10 No.,0
P000135,P000135_S000,The two mature piano sonatas (No.,0
P000135,P000135_S001,"2, Op.",0
P000135,P000135_S002,"35, written in 1839 and No.",0
P000135,P000135_S003,"3, Op.",1
P000135,P000135_S004,"58, written in 1844) are in four movements.",1
P000135,P000135_S005,In Op.,0
P000135,P000135_S006,"35, Chopin was able to combine within a formal large musical structure many elements of his virtuosic piano technique—""a kind of dialogue between the public pianism of the brilliant style and the German sonata principle"".",0
P000135,P000135_S007,"The last movement, a brief (75-bar) perpetuum mobile in which the hands play in unmodified octave unison throughout, was found shocking and unmusical by contemporaries, including Schumann.",1
P000135,P000135_S008,The Op.,0
P000135,P000135_S009,"58 sonata is closer to the German tradition, including many passages of complex counterpoint, ""worthy of Brahms"" according to the music historians Kornel Michałowski and Jim Samson.",1
P000136,P000136_S000,Chopin's harmonic innovations may have arisen partly from his keyboard improvisation technique.,1
P000136,P000136_S001,"Temperley says that in his works ""novel harmonic effects frequently result from the combination of ordinary appoggiaturas or passing notes with melodic figures of accompaniment"", and cadences are delayed by the use of chords outside the home key (neapolitan sixths and diminished sevenths), or by sudden shifts to remote keys.",1
P000136,P000136_S002,"Chord progressions sometimes anticipate the shifting tonality of later composers such as Claude Debussy, as does Chopin's use of modal harmony.",1
P000137,P000137_S000,"In 1841, Léon Escudier wrote of a recital given by Chopin that year, ""One may say that Chopin is the creator of a school of piano and a school of composition.",1
P000137,P000137_S001,"In truth, nothing equals the lightness, the sweetness with which the composer preludes on the piano; moreover nothing may be compared to his works full of originality, distinction and grace.""",0
P000137,P000137_S002,Chopin refused to conform to a standard method of playing and believed that there was no set technique for playing well.,0
P000137,P000137_S003,His style was based extensively on his use of very independent finger technique.,1
P000137,P000137_S004,"In his Projet de méthode he wrote: ""Everything is a matter of knowing good fingering ... we need no less to use the rest of the hand, the wrist, the forearm and the upper arm.""",1
P000137,P000137_S005,"He further stated: ""One needs only to study a certain position of the hand in relation to the keys to obtain with ease the most beautiful quality of sound, to know how to play short notes and long notes, and [to attain] unlimited dexterity.""",0
P000137,P000137_S006,"The consequences of this approach to technique in Chopin's music include the frequent use of the entire range of the keyboard, passages in double octaves and other chord groupings, swiftly repeated notes, the use of grace notes, and the use of contrasting rhythms (four against three, for example) between the hands.",0
P000138,P000138_S000,"Polish composers of the following generation included virtuosi such as Moritz Moszkowski, but, in the opinion of J. Barrie Jones, his ""one worthy successor"" among his compatriots was Karol Szymanowski (1882–1937).",1
P000138,P000138_S001,"Edvard Grieg, Antonín Dvořák, Isaac Albéniz, Pyotr Ilyich Tchaikovsky and Sergei Rachmaninoff, among others, are regarded by critics as having been influenced by Chopin's use of national modes and idioms.",1
P000138,P000138_S002,"Alexander Scriabin was devoted to the music of Chopin, and his early published works include nineteen mazurkas, as well as numerous études and preludes; his teacher Nikolai Zverev drilled him in Chopin's works to improve his virtuosity as a performer.",1
P000138,P000138_S003,"In the 20th century, composers who paid homage to (or in some cases parodied) the music of Chopin included George Crumb, Bohuslav Martinů, Darius Milhaud, Igor Stravinsky and Heitor Villa-Lobos.",0
P000139,P000139_S000,"Jonathan Bellman writes that modern concert performance style—set in the ""conservatory"" tradition of late 19th- and 20th-century music schools, and suitable for large auditoria or recordings—militates against what is known of Chopin's more intimate performance technique.",1
P000139,P000139_S001,"The composer himself said to a pupil that ""concerts are never real music, you have to give up the idea of hearing in them all the most beautiful things of art.""",1
P000139,P000139_S002,"Contemporary accounts indicate that in performance, Chopin avoided rigid procedures sometimes incorrectly attributed to him, such as ""always crescendo to a high note"", but that he was concerned with expressive phrasing, rhythmic consistency and sensitive colouring.",1
P000139,P000139_S003,"Berlioz wrote in 1853 that Chopin ""has created a kind of chromatic embroidery ... whose effect is so strange and piquant as to be impossible to describe ... virtually nobody but Chopin himself can play this music and give it this unusual turn"".",1
P000139,P000139_S004,"Hiller wrote that ""What in the hands of others was elegant embellishment, in his hands became a colourful wreath of flowers.""",1
P000140,P000140_S000,"Chopin's music is frequently played with rubato, ""the practice in performance of disregarding strict time, 'robbing' some note-values for expressive effect"".",1
P000140,P000140_S001,"There are differing opinions as to how much, and what type, of rubato is appropriate for his works.",0
P000140,P000140_S002,"Charles Rosen comments that ""most of the written-out indications of rubato in Chopin are to be found in his mazurkas ...",1
P000140,P000140_S003,"It is probable that Chopin used the older form of rubato so important to Mozart ... [where] the melody note in the right hand is delayed until after the note in the bass ... An allied form of this rubato is the arpeggiation of the chords thereby delaying the melody note; according to Chopin's pupil, Karol Mikuli, Chopin was firmly opposed to this practice.""",0
P000141,P000141_S000,"Friederike Müller, a pupil of Chopin, wrote: ""[His] playing was always noble and beautiful; his tones sang, whether in full forte or softest piano.",1
P000141,P000141_S001,"He took infinite pains to teach his pupils this legato, cantabile style of playing.",0
P000141,P000141_S002,His most severe criticism was 'He—or she—does not know how to join two notes together.',0
P000141,P000141_S003,He also demanded the strictest adherence to rhythm.,1
P000141,P000141_S004,"He hated all lingering and dragging, misplaced rubatos, as well as exaggerated ritardandos ... and it is precisely in this respect that people make such terrible errors in playing his works.""",0
P000142,P000142_S000,"With his mazurkas and polonaises, Chopin has been credited with introducing to music a new sense of nationalism.",1
P000142,P000142_S001,"Schumann, in his 1836 review of the piano concertos, highlighted the composer's strong feelings for his native Poland, writing that ""Now that the Poles are in deep mourning [after the failure of the November 1830 rising], their appeal to us artists is even stronger ...",1
P000142,P000142_S002,If the mighty autocrat in the north [i.e.,0
P000142,P000142_S003,"Nicholas I of Russia] could know that in Chopin's works, in the simple strains of his mazurkas, there lurks a dangerous enemy, he would place a ban on his music.",0
P000142,P000142_S004,"Chopin's works are cannon buried in flowers!""",1
P000142,P000142_S005,"The biography of Chopin published in 1863 under the name of Franz Liszt (but probably written by Carolyne zu Sayn-Wittgenstein) claims that Chopin ""must be ranked first among the first musicians ... individualizing in themselves the poetic sense of an entire nation.""",1
P000143,P000143_S000,"Some modern commentators have argued against exaggerating Chopin's primacy as a ""nationalist"" or ""patriotic"" composer.",0
P000143,P000143_S001,"George Golos refers to earlier ""nationalist"" composers in Central Europe, including Poland's Michał Kleofas Ogiński and Franciszek Lessel, who utilised polonaise and mazurka forms.",1
P000143,P000143_S002,"Barbara Milewski suggests that Chopin's experience of Polish music came more from ""urbanised"" Warsaw versions than from folk music, and that attempts (by Jachimecki and others) to demonstrate genuine folk music in his works are without basis.",1
P000143,P000143_S003,"Richard Taruskin impugns Schumann's attitude toward Chopin's works as patronizing and comments that Chopin ""felt his Polish patriotism deeply and sincerely"" but consciously modelled his works on the tradition of Bach, Beethoven, Schubert and Field.",1
P000144,P000144_S000,"A reconciliation of these views is suggested by William Atwood: ""Undoubtedly [Chopin's] use of traditional musical forms like the polonaise and mazurka roused nationalistic sentiments and a sense of cohesiveness amongst those Poles scattered across Europe and the New World ...",1
P000144,P000144_S001,"While some sought solace in [them], others found them a source of strength in their continuing struggle for freedom.",1
P000144,P000144_S002,"Although Chopin's music undoubtedly came to him intuitively rather than through any conscious patriotic design, it served all the same to symbolize the will of the Polish people ...""",1
P000145,P000145_S000,"Jones comments that ""Chopin's unique position as a composer, despite the fact that virtually everything he wrote was for the piano, has rarely been questioned.""",0
P000145,P000145_S001,"He also notes that Chopin was fortunate to arrive in Paris in 1831—""the artistic environment, the publishers who were willing to print his music, the wealthy and aristocratic who paid what Chopin asked for their lessons""—and these factors, as well as his musical genius, also fuelled his contemporary and later reputation.",1
P000145,P000145_S002,"While his illness and his love-affairs conform to some of the stereotypes of romanticism, the rarity of his public recitals (as opposed to performances at fashionable Paris soirées) led Arthur Hutchings to suggest that ""his lack of Byronic flamboyance [and] his aristocratic reclusiveness make him exceptional"" among his romantic contemporaries, such as Liszt and Henri Herz.",1
P000146,P000146_S000,Chopin's qualities as a pianist and composer were recognized by many of his fellow musicians.,1
P000146,P000146_S001,"Schumann named a piece for him in his suite Carnaval, and Chopin later dedicated his Ballade No.",1
P000146,P000146_S002,2 in F major to Schumann.,1
P000146,P000146_S003,Elements of Chopin's music can be traced in many of Liszt's later works.,1
P000146,P000146_S004,Liszt later transcribed for piano six of Chopin's Polish songs.,1
P000146,P000146_S005,"A less fraught friendship was with Alkan, with whom he discussed elements of folk music, and who was deeply affected by Chopin's death.",1
P000147,P000147_S000,"Two of Chopin's long-standing pupils, Karol Mikuli (1821–1897) and Georges Mathias, were themselves piano teachers and passed on details of his playing to their own students, some of whom (such as Raoul Koczalski) were to make recordings of his music.",1
P000147,P000147_S001,"Other pianists and composers influenced by Chopin's style include Louis Moreau Gottschalk, Édouard Wolff (1816–1880) and Pierre Zimmermann.",0
P000147,P000147_S002,"Debussy dedicated his own 1915 piano Études to the memory of Chopin; he frequently played Chopin's music during his studies at the Paris Conservatoire, and undertook the editing of Chopin's piano music for the publisher Jacques Durand.",1
P000148,P000148_S000,The exact nature of relations between Tibet and the Ming dynasty of China (1368–1644) is unclear.,0
P000148,P000148_S001,Analysis of the relationship is further complicated by modern political conflicts and the application of Westphalian sovereignty to a time when the concept did not exist.,0
P000148,P000148_S002,"Some Mainland Chinese scholars, such as Wang Jiawei and Nyima Gyaincain, assert that the Ming dynasty had unquestioned sovereignty over Tibet, pointing to the Ming court's issuing of various titles to Tibetan leaders, Tibetans' full acceptance of these titles, and a renewal process for successors of these titles that involved traveling to the Ming capital.",1
P000148,P000148_S003,Scholars within China also argue that Tibet has been an integral part of China since the 13th century and that it was thus a part of the Ming Empire.,0
P000148,P000148_S004,"But most scholars outside China, such as Turrell V. Wylie, Melvin C. Goldstein, and Helmut Hoffman, say that the relationship was one of suzerainty, that Ming titles were only nominal, that Tibet remained an independent region outside Ming control, and that it simply paid tribute until the Jiajing Emperor (1521–1566), who ceased relations with Tibet.",0
P000149,P000149_S000,Some scholars note that Tibetan leaders during the Ming frequently engaged in civil war and conducted their own foreign diplomacy with neighboring states such as Nepal.,1
P000149,P000149_S001,"Some scholars underscore the commercial aspect of the Ming-Tibetan relationship, noting the Ming dynasty's shortage of horses for warfare and thus the importance of the horse trade with Tibet.",1
P000149,P000149_S002,Others argue that the significant religious nature of the relationship of the Ming court with Tibetan lamas is underrepresented in modern scholarship.,0
P000149,P000149_S003,"In hopes of reviving the unique relationship of the earlier Mongol leader Kublai Khan (r. 1260–1294) and his spiritual superior Drogön Chögyal Phagpa (1235–1280) of the Sakya school of Tibetan Buddhism, the Yongle Emperor (r. 1402–1424) made a concerted effort to build a secular and religious alliance with Deshin Shekpa (1384–1415), the Karmapa of the Karma Kagyu school.",1
P000149,P000149_S004,"However, the Yongle Emperor's attempts were unsuccessful.",0
P000150,P000150_S000,"The Ming initiated sporadic armed intervention in Tibet during the 14th century, but did not garrison permanent troops there.",0
P000150,P000150_S001,At times the Tibetans also used armed resistance against Ming forays.,1
P000150,P000150_S002,"The Wanli Emperor (r. 1572–1620) made attempts to reestablish Sino-Tibetan relations after the Mongol-Tibetan alliance initiated in 1578, which affected the foreign policy of the subsequent Qing dynasty (1644–1912) of China in their support for the Dalai Lama of the Gelug school.",1
P000150,P000150_S003,"By the late 16th century, the Mongols were successful armed protectors of the Gelug Dalai Lama, after increasing their presence in the Amdo region.",1
P000150,P000150_S004,This culminated in Güshi Khan's (1582–1655) conquest of Tibet from 1637–1642 and the establishment of the Ganden Phodrang regime by the 5th Dalai Lama with his help.,1
P000151,P000151_S000,Tibet was once a strong power contemporaneous with Tang China (618–907).,1
P000151,P000151_S001,"Until the Tibetan Empire's collapse in the 9th century, it was the Tang's major rival in dominating Inner Asia.",1
P000151,P000151_S002,"The Yarlung rulers of Tibet also signed various peace treaties with the Tang, culminating in a treaty in 821 that fixed the borders between Tibet and China.",1
P000152,P000152_S000,"During the Five Dynasties and Ten Kingdoms period of China (907–960), while the fractured political realm of China saw no threat in a Tibet which was in just as much political disarray, there was little in the way of Sino-Tibetan relations.",1
P000152,P000152_S001,Few documents involving Sino-Tibetan contacts survive from the Song dynasty (960–1279).,1
P000152,P000152_S002,The Song were far more concerned with countering northern enemy states of the Khitan-ruled Liao dynasty (907–1125) and Jurchen-ruled Jin dynasty (1115–1234).,1
P000153,P000153_S000,"In 1207, the Mongol ruler Genghis Khan (r. 1206–1227) conquered and subjugated the ethnic Tangut state of the Western Xia (1038–1227).",1
P000153,P000153_S001,"In the same year, he established diplomatic relations with Tibet by sending envoys there.",0
P000153,P000153_S002,"The conquest of the Western Xia alarmed Tibetan rulers, who decided to pay tribute to the Mongols.",0
P000153,P000153_S003,"However, when they ceased to pay tribute after Genghis Khan's death, his successor Ögedei Khan (r. 1229–1241) launched an invasion into Tibet.",1
P000154,P000154_S000,"The Mongol prince Godan, a grandson of Genghis Khan, raided as far as Lhasa.",1
P000154,P000154_S001,"During his attack in 1240, Prince Godan summoned Sakya Pandita (1182–1251), leader of the Sakya school of Tibetan Buddhism, to his court in what is now Gansu in Western China.",1
P000154,P000154_S002,"With Sakya Pandita's submission to Godan in 1247, Tibet was officially incorporated into the Mongol Empire during the regency of Töregene Khatun (1241–1246).",1
P000154,P000154_S003,"Michael C. van Walt van Praag writes that Godan granted Sakya Pandita temporal authority over a still politically fragmented Tibet, stating that ""this investiture had little real impact"" but it was significant in that it established the unique ""Priest-Patron"" relationship between the Mongols and the Sakya lamas.",0
P000155,P000155_S000,"Starting in 1236, the Mongol prince Kublai, who later ruled as Khagan from 1260–1294, was granted a large appanage in North China by his superior, Ögedei Khan.",1
P000155,P000155_S001,"Karma Pakshi, 2nd Karmapa Lama (1203–1283)—the head lama of the Karma Kagyu lineage of Tibetan Buddhism—rejected Kublai's invitation, so instead Kublai invited Drogön Chögyal Phagpa (1235–1280), successor and nephew of Sakya Pandita, who came to his court in 1253.",1
P000155,P000155_S002,"Kublai instituted a unique relationship with the Phagpa lama, which recognized Kublai as a superior sovereign in political affairs and the Phagpa lama as the senior instructor to Kublai in religious affairs.",1
P000155,P000155_S003,"Kublai also made Drogön Chögyal Phagpa the director of the government agency known as the Bureau of Buddhist and Tibetan Affairs and the ruling priest-king of Tibet, which comprised thirteen different states ruled by myriarchies.",1
P000156,P000156_S000,"Kublai Khan did not conquer the Song dynasty in South China until 1279, so Tibet was a component of the early Mongol Empire before it was combined into one of its descendant empires with the whole of China under the Yuan dynasty (1271–1368).",1
P000156,P000156_S001,"Van Praag writes that this conquest ""marked the end of independent China,"" which was then incorporated into the Yuan dynasty that ruled China, Tibet, Mongolia, Korea, parts of Siberia and Upper Burma.",0
P000156,P000156_S002,"Morris Rossabi, a professor of Asian history at Queens College, City University of New York, writes that ""Khubilai wished to be perceived both as the legitimate Khan of Khans of the Mongols and as the Emperor of China.",0
P000156,P000156_S003,"Though he had, by the early 1260s, become closely identified with China, he still, for a time, claimed universal rule"", and yet ""despite his successes in China and Korea, Khubilai was unable to have himself accepted as the Great Khan"".",1
P000156,P000156_S004,"Thus, with such limited acceptance of his position as Great Khan, Kublai Khan increasingly became identified with China and sought support as Emperor of China.",0
P000157,P000157_S000,"In 1358, the Sakya viceregal regime installed by the Mongols in Tibet was overthrown in a rebellion by the Phagmodru myriarch Tai Situ Changchub Gyaltsen (1302–1364).",1
P000157,P000157_S001,"The Mongol Yuan court was forced to accept him as the new viceroy, and Changchub Gyaltsen and his successors, the Phagmodrupa Dynasty, gained de facto rule over Tibet.",1
P000158,P000158_S000,"In 1368, a Han Chinese revolt known as the Red Turban Rebellion toppled the Mongol Yuan dynasty in China.",1
P000158,P000158_S001,"Zhu Yuanzhang then established the Ming dynasty, ruling as the Hongwu Emperor (r. 1368–1398).",1
P000158,P000158_S002,"It is not clear how much the early Ming court understood the civil war going on in Tibet between rival religious sects, but the first emperor was anxious to avoid the same trouble that Tibet had caused for the Tang dynasty.",0
P000158,P000158_S003,"Instead of recognizing the Phagmodru ruler, the Hongwu Emperor sided with the Karmapa of the nearer Kham region and southeastern Tibet, sending envoys out in the winter of 1372–1373 to ask the Yuan officeholders to renew their titles for the new Ming court.",1
P000159,P000159_S000,"As evident in his imperial edicts, the Hongwu Emperor was well aware of the Buddhist link between Tibet and China and wanted to foster it.",1
P000159,P000159_S001,"Rolpe Dorje, 4th Karmapa Lama (1340–1383) rejected the Hongwu Emperor's invitation, although he did send some disciples as envoys to the court in Nanjing.",1
P000159,P000159_S002,"The Hongwu Emperor also entrusted his guru Zongluo, one of many Buddhist monks at court, to head a religious mission into Tibet in 1378–1382 in order to obtain Buddhist texts.",0
P000160,P000160_S000,"However, the early Ming government enacted a law, later rescinded, which forbade Han Chinese to learn the tenets of Tibetan Buddhism.",1
P000160,P000160_S001,There is little detailed evidence of Chinese—especially lay Chinese—studying Tibetan Buddhism until the Republican era (1912–1949).,0
P000160,P000160_S002,"Despite these missions on behalf of the Hongwu Emperor, Morris Rossabi writes that the Yongle Emperor (r. 1402–1424) ""was the first Ming ruler actively to seek an extension of relations with Tibet.""",1
P000161,P000161_S000,"According to the official Twenty-Four Histories, the History of Ming compiled in 1739 by the subsequent Qing dynasty (1644–1912), the Ming dynasty established the ""É-Lì-Sī Army-Civilian Marshal Office"" (Chinese: 俄力思軍民元帥府) in western Tibet and installed the ""Ü-Tsang Itinerant High Commandery"" and ""Amdo-Kham Itinerant High Commandery"" to administer Kham.",1
P000161,P000161_S001,"The Mingshi states that administrative offices were set up under these high commanderies, including one Itinerant Commandery, three Pacification Commissioner's Offices, six Expedition Commissioner's Offices, four Wanhu offices (myriarchies, in command of 10,000 households each) and seventeen Qianhu offices (chiliarchies, each in command of 1,000 households).",1
P000162,P000162_S000,"The Ming court appointed three Princes of Dharma (法王) and five Princes (王), and granted many other titles, such as Grand State Tutors (大國師) and State Tutors (國師), to the important schools of Tibetan Buddhism, including the Karma Kagyu, Sakya, and Gelug.",1
P000162,P000162_S001,"According to Wang Jiawei and Nyima Gyaincain, leading officials of these organs were all appointed by the central government and were subject to the rule of law.",0
P000162,P000162_S002,Yet Van Praag describes the distinct and long-lasting Tibetan law code established by the Phagmodru ruler Tai Situ Changchub Gyaltsen as one of many reforms to revive old Imperial Tibetan traditions.,1
P000163,P000163_S000,"The late Turrell V. Wylie, a former professor of the University of Washington, and Li Tieh-tseng argue that the reliability of the heavily censored History of Ming as a credible source on Sino-Tibetan relations is questionable, in the light of modern scholarship.",1
P000163,P000163_S001,Other historians also assert that these Ming titles were nominal and did not actually confer the authority that the earlier Yuan titles had.,0
P000163,P000163_S002,"Van Praag writes that the ""numerous economically motivated Tibetan missions to the Ming Court are referred to as 'tributary missions' in the Ming Shih.""",0
P000163,P000163_S003,"Van Praag writes that these ""tributary missions"" were simply prompted by China's need for horses from Tibet, since a viable horse market in Mongol lands was closed as a result of incessant conflict.",0
P000163,P000163_S004,"Morris Rossabi also writes that ""Tibet, which had extensive contacts with China during the Yuan, scarcely had diplomatic relations with the Ming.""",1
P000164,P000164_S000,Historians disagree on what the relationship was between the Ming court and Tibet and whether or not Ming China had sovereignty over Tibet.,0
P000164,P000164_S001,Van Praag writes that Chinese court historians viewed Tibet as an independent foreign tributary and had little interest in Tibet besides a lama-patron relationship.,0
P000164,P000164_S002,The historian Tsepon W. D. Shakabpa supports van Praag's position.,1
P000164,P000164_S003,"However, Wang Jiawei and Nyima Gyaincain state that these assertions by van Praag and Shakabpa are ""fallacies"".",1
P000165,P000165_S000,"Wang and Nyima argue that the Ming emperor sent edicts to Tibet twice in the second year of the Ming dynasty, and demonstrated that he viewed Tibet as a significant region to pacify by urging various Tibetan tribes to submit to the authority of the Ming court.",1
P000165,P000165_S001,"They note that at the same time, the Mongol Prince Punala, who had inherited his position as ruler of areas of Tibet, went to Nanjing in 1371 to pay tribute and show his allegiance to the Ming court, bringing with him the seal of authority issued by the Yuan court.",1
P000165,P000165_S002,"They also state that since successors of lamas granted the title of ""prince"" had to travel to the Ming court to renew this title, and since lamas called themselves princes, the Ming court therefore had ""full sovereignty over Tibet.""",1
P000165,P000165_S003,"They state that the Ming dynasty, by issuing imperial edicts to invite ex-Yuan officials to the court for official positions in the early years of its founding, won submission from ex-Yuan religious and administrative leaders in the Tibetan areas, and thereby incorporated Tibetan areas into the rule of the Ming court.",1
P000165,P000165_S004,"Thus, they conclude, the Ming court won the power to rule Tibetan areas formerly under the rule of the Yuan dynasty.",0
P000166,P000166_S000,"Journalist and author Thomas Laird, in his book The Story of Tibet: Conversations with the Dalai Lama, writes that Wang and Nyima present the government viewpoint of the People's Republic of China in their Historical Status of China's Tibet, and fail to realize that China was ""absorbed into a larger, non-Chinese political unit"" during the Mongol Yuan dynasty, which Wang and Nyima paint as a characteristic Chinese dynasty succeeded by the Ming.",1
P000166,P000166_S001,"Laird asserts that the ruling Mongol khans never administered Tibet as part of China and instead ruled them as separate territories, comparing the Mongols with the British who colonized India and New Zealand, yet stating this does not make India part of New Zealand as a consequence.",1
P000166,P000166_S002,"Of later Mongol and Tibetan accounts interpreting the Mongol conquest of Tibet, Laird asserts that ""they, like all non-Chinese historical narratives, never portray the Mongol subjugation of Tibet as a Chinese one.""",0
P000167,P000167_S000,"The Columbia Encyclopedia distinguishes between the Yuan dynasty and the other Mongol Empire khanates of Ilkhanate, Chagatai Khanate and the Golden Horde.",0
P000167,P000167_S001,"It describes the Yuan dynasty as ""A Mongol dynasty of China that ruled from 1271 to 1368, and a division of the great empire conquered by the Mongols.",1
P000167,P000167_S002,"Founded by Kublai Khan, who adopted the Chinese dynastic name of Yüan in 1271.""",0
P000167,P000167_S003,"The Encyclopedia Americana describes the Yuan dynasty as ""the line of Mongol rulers in China"" and adds that the Mongols ""proclaimed a Chinese-style Yüan dynasty at Khanbaliq (Beijing).""",1
P000167,P000167_S004,"The Metropolitan Museum of Art writes that the Mongol rulers of the Yuan dynasty ""adopted Chinese political and cultural models; ruling from their capitals in Dadu, they assumed the role of Chinese emperors,"" although Tibetologist Thomas Laird dismissed the Yuan dynasty as a non-Chinese polity and plays down its Chinese characteristics.",1
P000167,P000167_S005,"The Metropolitan Museum of Art also noted that in spite of the gradual assimilation of Yuan monarchs, the Mongol rulers largely ignored the literati and imposed harsh policies discriminating against southern Chinese.",0
P000167,P000167_S006,"In his Kublai Khan: His Life and Times, Rossabi explains that Kublai ""created government institutions that either resembled or were the same as the traditional Chinese ones"", and he ""wished to signal to the Chinese that he intended to adopt the trappings and style of a Chinese ruler"".",1
P000168,P000168_S000,"Nevertheless, the ethno-geographic caste hierarchy favoring the Mongols and other ethnicities were accorded higher status than the Han Chinese majority.",1
P000168,P000168_S001,"Although Han Chinese who were recruited as advisers were often actually more influential than high officials, their status was not as well defined.",0
P000168,P000168_S002,"Kublai also abolished the imperial examinations of China's civil service legacy, which was not reinstated until Ayurbarwada Buyantu Khan's reign (1311–1320).",1
P000168,P000168_S003,"Rossabi writes that Kublai recognized that in order to rule China, ""he had to employ Chinese advisors and officials, yet he could not rely totally on Chinese advisers because he had to maintain a delicate balancing act between ruling the sedentary civilization of China and preserving the cultural identity and values of the Mongols.""",0
P000168,P000168_S004,"And ""in governing China, he was concerned with the interests of his Chinese subjects, but also with exploiting the resources of the empire for his own aggrandizement.",0
P000168,P000168_S005,"His motivations and objectives alternated from one to the other throughout his reign,"" according to Rossabi.",0
P000168,P000168_S006,"Van Praag writes in The Status of Tibet that the Tibetans and Mongols, on the other hand, upheld a dual system of rule and an interdependent relationship that legitimated the succession of Mongol khans as universal Buddhist rulers, or chakravartin.",0
P000168,P000168_S007,"Van Praag writes that ""Tibet remained a unique part of the Empire and was never fully integrated into it,"" citing examples such as a licensed border market that existed between China and Tibet during the Yuan.",1
