para_id,sent_id,sentence,label
P002378,P002378_S002,Finally in 1869 the growth had to be checked by magisterial control and new licensing laws were introduced.,0
P002378,P002378_S003,"Only then was it made harder to get a licence, and the licensing laws which operate today were formulated.",0
P002379,P002379_S000,"Although the new licensing laws prevented new beer houses from being created, those already in existence were allowed to continue and many did not close until nearly the end of the 19th century.",1
P002379,P002379_S001,A very small number remained into the 21st century.,0
P002379,P002379_S002,The vast majority of the beer houses applied for the new licences and became full pubs.,0
P002379,P002379_S003,"These usually small establishments can still be identified in many towns, seemingly oddly located in the middle of otherwise terraced housing part way up a street, unlike purpose-built pubs that are usually found on corners or road junctions.",0
P002379,P002379_S004,Many of today's respected real ale micro-brewers in the UK started as home based Beer House brewers under the 1830 Act.,1
P002380,P002380_S000,"The beer houses tended to avoid the traditional pub names like The Crown, The Red Lion, The Royal Oak etc.",1
P002380,P002380_S001,"and, if they did not simply name their place Smith's Beer House, they would apply topical pub names in an effort to reflect the mood of the times.",1
P002381,P002381_S000,"There was already regulation on public drinking spaces in the 17th and 18th centuries,[citation needed] and the income earned from licences was beneficial to the crown.",1
P002381,P002381_S001,"Tavern owners were required to possess a licence to sell ale, and a separate licence for distilled spirits.",1
P002382,P002382_S000,From the mid-19th century on the opening hours of licensed premises in the UK were restricted.,1
P002382,P002382_S001,"However licensing was gradually liberalised after the 1960s, until contested licensing applications became very rare, and the remaining administrative function was transferred to Local Authorities in 2005.",1
P002383,P002383_S000,The Wine and Beerhouse Act 1869 reintroduced the stricter controls of the previous century.,0
P002383,P002383_S001,"The sale of beers, wines or spirits required a licence for the premises from the local magistrates.",0
P002383,P002383_S002,"Further provisions regulated gaming, drunkenness, prostitution and undesirable conduct on licensed premises, enforceable by prosecution or more effectively by the landlord under threat of forfeiting his licence.",0
P002383,P002383_S003,"Licences were only granted, transferred or renewed at special Licensing Sessions courts, and were limited to respectable individuals.",0
P002383,P002383_S004,Often these were ex-servicemen or ex-policemen; retiring to run a pub was popular amongst military officers at the end of their service.,0
P002383,P002383_S005,"Licence conditions varied widely, according to local practice.",0
P002383,P002383_S006,"They would specify permitted hours, which might require Sunday closing, or conversely permit all-night opening near a market.",0
P002383,P002383_S007,"Typically they might require opening throughout the permitted hours, and the provision of food or lavatories.",0
P002383,P002383_S008,"Once obtained, licences were jealously protected by the licensees (who were expected to be generally present, not an absentee owner or company), and even ""Occasional Licences"" to serve drinks at temporary premises such as fêtes would usually be granted only to existing licensees.",0
P002383,P002383_S009,"Objections might be made by the police, rival landlords or anyone else on the grounds of infractions such as serving drunks, disorderly or dirty premises, or ignoring permitted hours.",0
P002384,P002384_S000,"Detailed licensing records were kept, giving the Public House, its address, owner, licensee and misdemeanours of the licensees, often going back for hundreds of years[citation needed].",1
P002384,P002384_S001,"Many of these records survive and can be viewed, for example, at the London Metropolitan Archives centre.",1
P002385,P002385_S000,"The restrictions were tightened by the Defence of the Realm Act of August 1914, which, along with the introduction of rationing and the censorship of the press for wartime purposes, restricted pubs' opening hours to 12 noon–2:30 pm and 6:30 pm–9:30 pm.",1
P002385,P002385_S001,"Opening for the full licensed hours was compulsory, and closing time was equally firmly enforced by the police; a landlord might lose his licence for infractions.",1
P002385,P002385_S002,"Pubs were closed under the Act and compensation paid, for example in Pembrokeshire.",1
P002386,P002386_S000,"There was a special case established under the State Management Scheme where the brewery and licensed premises were bought and run by the state until 1973, most notably in Carlisle.",1
P002386,P002386_S001,"During the 20th century elsewhere, both the licensing laws and enforcement were progressively relaxed, and there were differences between parishes; in the 1960s, at closing time in Kensington at 10:30 pm, drinkers would rush over the parish boundary to be in good time for ""Last Orders"" in Knightsbridge before 11 pm, a practice observed in many pubs adjoining licensing area boundaries.",1
P002386,P002386_S002,"Some Scottish and Welsh parishes remained officially ""dry"" on Sundays (although often this merely required knocking at the back door of the pub).",0
P002386,P002386_S003,These restricted opening hours led to the tradition of lock-ins.,0
P002387,P002387_S000,"However, closing times were increasingly disregarded in the country pubs.",0
P002387,P002387_S001,In England and Wales by 2000 pubs could legally open from 11 am (12 noon on Sundays) through to 11 pm (10:30 pm on Sundays).,0
P002387,P002387_S002,That year was also the first to allow continuous opening for 36 hours from 11 am on New Year's Eve to 11 pm on New Year's Day.,1
P002387,P002387_S003,"In addition, many cities had by-laws to allow some pubs to extend opening hours to midnight or 1 am, whilst nightclubs had long been granted late licences to serve alcohol into the morning.",0
P002387,P002387_S004,"Pubs near London's Smithfield market, Billingsgate fish market and Covent Garden fruit and flower market could stay open 24 hours a day since Victorian times to provide a service to the shift working employees of the markets.",1
P002388,P002388_S000,"Scotland's and Northern Ireland's licensing laws have long been more flexible, allowing local authorities to set pub opening and closing times.",1
P002388,P002388_S001,"In Scotland, this stemmed out of[clarification needed] a late repeal of the wartime licensing laws, which stayed in force until 1976.",1
P002389,P002389_S000,"The Licensing Act 2003, which came into force on 24 November 2005, consolidated the many laws into a single Act.",1
P002389,P002389_S001,This allowed pubs in England and Wales to apply to the local council for the opening hours of their choice.,0
P002389,P002389_S002,"It was argued that this would end the concentration of violence around 11.30 pm, when people had to leave the pub, making policing easier.",0
P002389,P002389_S003,"In practice, alcohol-related hospital admissions rose following the change in the law, with alcohol involved in 207,800 admissions in 2006/7.",0
P002389,P002389_S004,"Critics claimed that these laws would lead to ""24-hour drinking"".",0
P002389,P002389_S005,"By the time the law came into effect, 60,326 establishments had applied for longer hours and 1,121 had applied for a licence to sell alcohol 24 hours a day.",0
P002389,P002389_S006,"However nine months later many pubs had not changed their hours, although some stayed open longer at the weekend, but rarely beyond 1:00 am.",0
P002390,P002390_S000,"A ""lock-in"" is when a pub owner lets drinkers stay in the pub after the legal closing time, on the theory that once the doors are locked, it becomes a private party rather than a pub.",1
P002390,P002390_S001,"Patrons may put money behind the bar before official closing time, and redeem their drinks during the lock-in so no drinks are technically sold after closing time.",0
P002390,P002390_S002,"The origin of the British lock-in was a reaction to 1915 changes in the licensing laws in England and Wales, which curtailed opening hours to stop factory workers from turning up drunk and harming the war effort.",1
P002390,P002390_S003,"Since 1915, the UK licensing laws had changed very little, with comparatively early closing times.",0
P002390,P002390_S004,The tradition of the lock-in therefore remained.,0
P002390,P002390_S005,"Since the implementation of Licensing Act 2003, premises in England and Wales may apply to extend their opening hours beyond 11 pm, allowing round-the-clock drinking and removing much of the need for lock-ins.",0
P002390,P002390_S006,"Since the smoking ban, some establishments operated a lock-in during which the remaining patrons could smoke without repercussions but, unlike drinking lock-ins, allowing smoking in a pub was still a prosecutable offence.",0
P002391,P002391_S000,"In March 2006, a law was introduced to forbid smoking in all enclosed public places in Scotland.",1
P002391,P002391_S001,"Wales followed suit in April 2007, with England introducing the ban in July 2007.",1
P002391,P002391_S002,Pub landlords had raised concerns prior to the implementation of the law that a smoking ban would have a negative impact on sales.,0
P002391,P002391_S003,"After two years, the impact of the ban was mixed; some pubs suffered declining sales, while others developed their food sales.",0
P002391,P002391_S004,"The Wetherspoon pub chain reported in June 2009 that profits were at the top end of expectations; however, Scottish & Newcastle's takeover by Carlsberg and Heineken was reported in January 2008 as partly the result of its weakness following falling sales due to the ban.",0
P002391,P002391_S005,Similar bans are applied in Australian pubs with smoking only allowed in designated areas.,0
P002392,P002392_S000,By the end of the 18th century a new room in the pub was established: the saloon.,0
P002392,P002392_S001,"[citation needed] Beer establishments had always provided entertainment of some sort—singing, gaming or sport.",0
P002392,P002392_S002,"[citation needed] Balls Pond Road in Islington was named after an establishment run by a Mr Ball that had a duck pond at the rear, where drinkers could, for a fee, go out and take a potshot at the ducks.",1
P002392,P002392_S003,"More common, however, was a card room or a billiard room.",0
P002392,P002392_S004,"[citation needed] The saloon was a room where for an admission fee or a higher price of drinks, singing, dancing, drama or comedy was performed and drinks would be served at the table.",0
P002392,P002392_S005,[citation needed] From this came the popular music hall form of entertainment—a show consisting of a variety of acts.,0
P002392,P002392_S006,"[citation needed] A most famous London saloon was the Grecian Saloon in The Eagle, City Road, which is still famous because of a nursery rhyme: ""Up and down the City Road / In and out The Eagle / That's the way the money goes / Pop goes the weasel.""",1
P002392,P002392_S007,"This meant that the customer had spent all his money at The Eagle, and needed to pawn his ""weasel"" to get some more.",0
P002392,P002392_S008,"The meaning of the ""weasel"" is unclear but the two most likely definitions are: a flat iron used for finishing clothing; or rhyming slang for a coat (weasel and stoat).",0
P002393,P002393_S000,"A few pubs have stage performances such as serious drama, stand-up comedy, musical bands, cabaret or striptease; however juke boxes, karaoke and other forms of pre-recorded music have otherwise replaced the musical tradition of a piano or guitar and singing.",1
P002393,P002393_S001,[citation needed],0
P002394,P002394_S000,"By the 20th century, the saloon, or lounge bar, had become a middle-class room[citation needed]—carpets on the floor, cushions on the seats, and a penny or two on the prices,[citation needed] while the public bar, or tap room, remained working class with bare boards, sometimes with sawdust to absorb the spitting and spillages (known as ""spit and sawdust""), hard bench seats, and cheap beer[citation needed].",1
P002394,P002394_S001,This bar was known as the four-ale bar from the days when the cheapest beer served there cost 4 pence (4d) a quart.,1
P002394,P002394_S002,[citation needed],0
P002395,P002395_S000,"Later, the public bars gradually improved until sometimes almost the only difference was in the prices, so that customers could choose between economy and exclusivity (or youth and age, or a jukebox or dartboard).",0
P002395,P002395_S001,"[citation needed] With the blurring of class divisions in the 1960s and 1970s,[citation needed] the distinction between the saloon and the public bar was often seen as archaic,[citation needed] and was frequently abolished, usually by the removal of the dividing wall or partition.",0
P002395,P002395_S002,"[citation needed] While the names of saloon and public bar may still be seen on the doors of pubs, the prices (and often the standard of furnishings and decoration) are the same throughout the premises, and many pubs now comprise one large room.",0
P002395,P002395_S003,However the modern importance of dining in pubs encourages some establishments to maintain distinct rooms or areas.,0
P002396,P002396_S000,"The ""snug"", sometimes called the smoke room, was typically a small, very private room with access to the bar that had a frosted glass external window, set above head height.",1
P002396,P002396_S001,A higher price was paid for beer in the snug and nobody could look in and see the drinkers.,0
P002396,P002396_S002,It was not only the wealthy visitors who would use these rooms.,0
P002396,P002396_S003,The snug was for patrons who preferred not to be seen in the public bar.,0
P002396,P002396_S004,Ladies would often enjoy a private drink in the snug in a time when it was frowned upon for women to be in a pub.,0
P002396,P002396_S005,"The local police officer might nip in for a quiet pint, the parish priest for his evening whisky, or lovers for a rendezvous.",0
P002397,P002397_S000,"CAMRA have surveyed the 50,000 pubs in Britain and they believe that there are very few pubs that still have classic snugs.",1
P002397,P002397_S001,These are on a historic interiors list in order that they can be preserved.,1
P002398,P002398_S000,It was the pub that first introduced the concept of the bar counter being used to serve the beer.,1
P002398,P002398_S001,"Until that time beer establishments used to bring the beer out to the table or benches, as remains the practice in (for example) beer gardens and other drinking establishments in Germany.",0
P002398,P002398_S002,"A bar might be provided for the manager to do paperwork while keeping an eye on his or her customers, but the casks of ale were kept in a separate taproom.",0
P002398,P002398_S003,"When the first pubs were built, the main room was the public room with a large serving bar copied from the gin houses, the idea being to serve the maximum number of people in the shortest possible time.",0
P002398,P002398_S004,It became known as the public bar[citation needed].,0
P002398,P002398_S005,"The other, more private, rooms had no serving bar—they had the beer brought to them from the public bar.",0
P002398,P002398_S006,There are a number of pubs in the Midlands or the North which still retain this set up but these days the beer is fetched by the customer from the taproom or public bar.,0
P002398,P002398_S007,"One of these is The Vine, known locally as The Bull and Bladder, in Brierley Hill near Birmingham, another the Cock at Broom, Bedfordshire a series of small rooms served drinks and food by waiting staff.",0
P002398,P002398_S008,"In the Manchester district the public bar was known as the ""vault"", other rooms being the lounge and snug as usual elsewhere.",0
P002398,P002398_S009,By the early 1970s there was a tendency to change to one large drinking room and breweries were eager to invest in interior design and theming.,0
P002399,P002399_S000,"Isambard Kingdom Brunel, the British engineer and railway builder, introduced the idea of a circular bar into the Swindon station pub in order that customers were served quickly and did not delay his trains.",1
P002399,P002399_S001,These island bars became popular as they also allowed staff to serve customers in several different rooms surrounding the bar.,1
P002400,P002400_S000,"A ""beer engine"" is a device for pumping beer, originally manually operated and typically used to dispense beer from a cask or container in a pub's basement or cellar.",1
P002401,P002401_S000,"The first beer pump known in England is believed to have been invented by John Lofting (b. Netherlands 1659-d. Great Marlow Buckinghamshire 1742) an inventor, manufacturer and merchant of London.",1
P002402,P002402_S000,"The London Gazette of 17 March 1691 published a patent in favour of John Lofting for a fire engine, but remarked upon and recommended another invention of his, for a beer pump:",1
P002403,P002403_S000,"""Whereas their Majesties have been Graciously Pleased to grant Letters patent to John Lofting of London Merchant for a New Invented Engine for Extinguishing Fires which said Engine have found every great encouragement.",1
P002403,P002403_S001,The said Patentee hath also projected a Very Useful Engine for starting of beer and other liquors which will deliver from 20 to 30 barrels an hour which are completely fixed with Brass Joints and Screws at Reasonable Rates.,1
P002403,P002403_S002,"Any Person that hath occasion for the said Engines may apply themselves to the Patentee at his house near St Thomas Apostle London or to Mr. Nicholas Wall at the Workshoppe near Saddlers Wells at Islington or to Mr. William Tillcar, Turner, his agent at his house in Woodtree next door to the Sun Tavern London.""",1
P002404,P002404_S000,"Strictly the term refers to the pump itself, which is normally manually operated, though electrically powered and gas powered pumps are occasionally used.",0
P002404,P002404_S001,"When manually powered, the term ""handpump"" is often used to refer to both the pump and the associated handle.",0
P002405,P002405_S000,"After the development of the large London Porter breweries in the 18th century, the trend grew for pubs to become tied houses which could only sell beer from one brewery (a pub not tied in this way was called a Free house).",1
P002405,P002405_S001,The usual arrangement for a tied house was that the pub was owned by the brewery but rented out to a private individual (landlord) who ran it as a separate business (even though contracted to buy the beer from the brewery).,1
P002405,P002405_S002,"Another very common arrangement was (and is) for the landlord to own the premises (whether freehold or leasehold) independently of the brewer, but then to take a mortgage loan from a brewery, either to finance the purchase of the pub initially, or to refurbish it, and be required as a term of the loan to observe the solus tie.",1
P002406,P002406_S000,"A trend in the late 20th century was for breweries to run their pubs directly, using managers rather than tenants.",1
P002406,P002406_S001,"Most such breweries, such as the regional brewery Shepherd Neame in Kent and Young's and Fuller's in London, control hundreds of pubs in a particular region of the UK, while a few, such as Greene King, are spread nationally.",1
P002406,P002406_S002,"The landlord of a tied pub may be an employee of the brewery—in which case he/she would be a manager of a managed house, or a self-employed tenant who has entered into a lease agreement with a brewery, a condition of which is the legal obligation (trade tie) only to purchase that brewery's beer.",1
P002406,P002406_S003,The beer selection is mainly limited to beers brewed by that particular company.,0
P002406,P002406_S004,"The Beer Orders, passed in 1989, were aimed at getting tied houses to offer at least one alternative beer, known as a guest beer, from another brewery.",0
P002406,P002406_S005,This law has now been repealed but while in force it dramatically altered the industry.,0
P002406,P002406_S006,Some pubs still offer a regularly changing selection of guest beers.,0
P002407,P002407_S000,"Organisations such as Wetherspoons, Punch Taverns and O'Neill's were formed in the UK in the wake of the Beer Orders.",1
P002407,P002407_S001,"A PubCo is a company involved in the retailing but not the manufacture of beverages, while a Pub chain may be run either by a PubCo or by a brewery.",1
P002408,P002408_S000,"Pubs within a chain will usually have items in common, such as fittings, promotions, ambience and range of food and drink on offer.",1
P002408,P002408_S001,A pub chain will position itself in the marketplace for a target audience.,0
P002408,P002408_S002,One company may run several pub chains aimed at different segments of the market.,0
P002408,P002408_S003,"Pubs for use in a chain are bought and sold in large units, often from regional breweries which are then closed down.",0
P002408,P002408_S004,"Newly acquired pubs are often renamed by the new owners, and many people resent the loss of traditional names, especially if their favourite regional beer disappears at the same time.",0
P002409,P002409_S000,A brewery tap is the nearest outlet for a brewery's beers.,1
P002409,P002409_S001,"This is usually a room or bar in the brewery itself, though the name may be applied to the nearest pub.",1
P002409,P002409_S002,The term is not applied to a brewpub which brews and sells its beer on the same premises.,0
P002410,P002410_S000,"A ""country pub"" by tradition is a rural public house.",0
P002410,P002410_S001,"However, the distinctive culture surrounding country pubs, that of functioning as a social centre for a village and rural community, has been changing over the last thirty or so years.",0
P002410,P002410_S002,"In the past, many rural pubs provided opportunities for country folk to meet and exchange (often local) news, while others—especially those away from village centres—existed for the general purpose, before the advent of motor transport, of serving travellers as coaching inns.",1
P002411,P002411_S000,"In more recent years, however, many country pubs have either closed down, or have been converted to establishments intent on providing seating facilities for the consumption of food, rather than a venue for members of the local community meeting and convivially drinking.",1
P002412,P002412_S000,"Pubs that cater for a niche clientele, such as sports fans or people of certain nationalities are known as theme pubs.",1
P002412,P002412_S001,"Examples of theme pubs include sports bars, rock pubs, biker pubs, Goth pubs, strip pubs, gay bars, karaoke bars and Irish pubs.",1
P002413,P002413_S000,In 1393 King Richard II compelled landlords to erect signs outside their premises.,1
P002413,P002413_S001,"The legislation stated ""Whosoever shall brew ale in the town with intention of selling it must hang out a sign, otherwise he shall forfeit his ale.""",0
P002413,P002413_S002,"This was to make alehouses easily visible to passing inspectors, borough ale tasters, who would decide the quality of the ale they provided.",0
P002413,P002413_S003,"William Shakespeare's father, John Shakespeare, was one such inspector.",0
P002414,P002414_S000,Another important factor was that during the Middle Ages a large proportion of the population would have been illiterate and so pictures on a sign were more useful than words as a means of identifying a public house.,1
P002414,P002414_S001,"For this reason there was often no reason to write the establishment's name on the sign and inns opened without a formal written name, the name being derived later from the illustration on the pub's sign.",1
P002415,P002415_S000,"The earliest signs were often not painted but consisted, for example, of paraphernalia connected with the brewing process such as bunches of hops or brewing implements, which were suspended above the door of the pub.",1
P002415,P002415_S001,"In some cases local nicknames, farming terms and puns were used.",0
P002415,P002415_S002,Local events were often commemorated in pub signs.,0
P002415,P002415_S003,"Simple natural or religious symbols such as 'The Sun', 'The Star' and 'The Cross' were incorporated into pub signs, sometimes being adapted to incorporate elements of the heraldry (e.g.",0
P002415,P002415_S004,the coat of arms) of the local lords who owned the lands upon which the pub stood.,0
P002415,P002415_S005,Some pubs have Latin inscriptions.,0
P002416,P002416_S000,Other subjects that lent themselves to visual depiction included the name of battles (e.g.,0
P002416,P002416_S001,"Trafalgar), explorers, local notables, discoveries, sporting heroes and members of the royal family.",0
P002416,P002416_S002,Some pub signs are in the form of a pictorial pun or rebus.,0
P002416,P002416_S003,"For example, a pub in Crowborough, East Sussex called The Crow and Gate has an image of a crow with gates as wings.",1
P002417,P002417_S000,"Most British pubs still have decorated signs hanging over their doors, and these retain their original function of enabling the identification of the pub.",1
P002417,P002417_S001,"Today's pub signs almost always bear the name of the pub, both in words and in pictorial representation.",0
P002417,P002417_S002,The more remote country pubs often have stand-alone signs directing potential customers to their door.,0
P002418,P002418_S000,Pub names are used to identify and differentiate each pub.,0
P002418,P002418_S001,"Modern names are sometimes a marketing ploy or attempt to create ""brand awareness"", frequently using a comic theme thought to be memorable, Slug and Lettuce for a pub chain being an example.",1
P002418,P002418_S002,"Interesting origins are not confined to old or traditional names, however.",0
P002418,P002418_S003,Names and their origins can be broken up into a relatively small number of categories.,0
P002419,P002419_S000,"As many pubs are centuries old, many of their early customers were unable to read, and pictorial signs could be readily recognised when lettering and words could not be read.",1
P002420,P002420_S000,Pubs often have traditional names.,0
P002420,P002420_S001,"A common name is the ""Marquis of Granby"".",0
P002420,P002420_S002,"These pubs were named after John Manners, Marquess of Granby, who was the son of John Manners, 3rd Duke of Rutland and a general in the 18th century British Army.",1
P002420,P002420_S003,"He showed a great concern for the welfare of his men, and on their retirement, provided funds for many of them to establish taverns, which were subsequently named after him.",0
P002420,P002420_S004,"All pubs granted their licence in 1780 were called the Royal George[citation needed], after King George III, and the twentieth anniversary of his coronation.",1
P002421,P002421_S000,"Many names for pubs that appear nonsensical may have come from corruptions of old slogans or phrases, such as ""The Bag o'Nails"" (Bacchanals), ""The Goat and Compasses"" (God Encompasseth Us), ""The Cat and the Fiddle"" (Chaton Fidèle: Faithful Kitten) and ""The Bull and Bush"", which purportedly celebrates the victory of Henry VIII at ""Boulogne Bouche"" or Boulogne-sur-Mer Harbour.",1
P002422,P002422_S000,"Traditional games are played in pubs, ranging from the well-known darts, skittles, dominoes, cards and bar billiards, to the more obscure Aunt Sally, Nine Men's Morris and ringing the bull.",1
P002422,P002422_S001,"In the UK betting is legally limited to certain games such as cribbage or dominoes, played for small stakes.",1
P002422,P002422_S002,In recent decades the game of pool (both the British and American versions) has increased in popularity as well as other table based games such as snooker or Table Football becoming common.,1
P002423,P002423_S000,"Increasingly, more modern games such as video games and slot machines are provided.",0
P002423,P002423_S001,"Pubs hold special events, from tournaments of the aforementioned games to karaoke nights to pub quizzes.",1
P002423,P002423_S002,"Some play pop music and hip-hop (dance bar), or show football and rugby union on big screen televisions (sports bar).",1
P002423,P002423_S003,Shove ha'penny and Bat and trap were also popular in pubs south of London.,0
P002424,P002424_S000,Some pubs in the UK also have football teams composed of regular customers.,1
P002424,P002424_S001,"Many of these teams are in leagues that play matches on Sundays, hence the term ""Sunday League Football"".",1
P002424,P002424_S002,Bowling is found in association with pubs in some parts of the country and the local team will play matches against teams invited from elsewhere on the pub's bowling green.,1
P002425,P002425_S000,Pubs may be venues for pub songs and live music.,0
P002425,P002425_S001,"During the 1970s pubs provided an outlet for a number of bands, such as Kilburn and the High Roads, Dr. Feelgood and The Kursaal Flyers, who formed a musical genre called Pub rock that was a precursor to Punk music.",1
P002426,P002426_S000,"Many pubs were drinking establishments, and little emphasis was placed on the serving of food, other than sandwiches and ""bar snacks"", such as pork scratchings, pickled eggs, salted crisps and peanuts which helped to increase beer sales.",1
P002426,P002426_S001,"In South East England (especially London) it was common until recent times for vendors selling cockles, whelks, mussels, and other shellfish to sell to customers during the evening and at closing time.",1
P002426,P002426_S002,"Many mobile shellfish stalls would set up near pubs, a practice that continues in London's East End.",0
P002426,P002426_S003,"Otherwise, pickled cockles and mussels may be offered by the pub in jars or packets.",0
P002427,P002427_S000,"In the 1950s some British pubs would offer ""a pie and a pint"", with hot individual steak and ale pies made easily on the premises by the proprietor's wife during the lunchtime opening hours.",1
P002427,P002427_S001,The ploughman's lunch became popular in the late 1960s.,0
P002427,P002427_S002,"In the late 1960s ""chicken in a basket"", a portion of roast chicken with chips, served on a napkin, in a wicker basket became popular due to its convenience.",1
P002428,P002428_S000,Quality dropped but variety increased with the introduction of microwave ovens and freezer food.,0
P002428,P002428_S001,"""Pub grub"" expanded to include British food items such as steak and ale pie, shepherd's pie, fish and chips, bangers and mash, Sunday roast, ploughman's lunch, and pasties.",1
P002428,P002428_S002,"In addition, dishes such as burgers, chicken wings, lasagne and chilli con carne are often served.",0
P002428,P002428_S003,"Some pubs offer elaborate hot and cold snacks free to customers at Sunday lunchtimes, to prevent them getting hungry and leaving for their lunch at home.",0
P002429,P002429_S000,"Since the 1990s food has become a more important part of a pub's trade, and today most pubs serve lunches and dinners at the table in addition to (or instead of) snacks consumed at the bar.",1
P002429,P002429_S001,They may have a separate dining room.,0
P002429,P002429_S002,"Some pubs serve meals to a higher standard, to match good restaurant standards; these are sometimes termed gastropubs.",0
P002430,P002430_S000,A gastropub concentrates on quality food.,0
P002430,P002430_S001,"The name is a portmanteau of pub and gastronomy and was coined in 1991 when David Eyre and Mike Belben took over The Eagle pub in Clerkenwell, London.",1
P002430,P002430_S002,"The concept of a restaurant in a pub reinvigorated both pub culture and British dining, though has occasionally attracted criticism for potentially removing the character of traditional pubs.",1
P002431,P002431_S000,"CAMRA maintains a ""National Inventory"" of historical notability and of architecturally and decoratively notable pubs.",0
P002431,P002431_S001,"The National Trust owns thirty-six public houses of historic interest including the George Inn, Southwark, London and The Crown Liquor Saloon, Belfast, Northern Ireland.",1
P002432,P002432_S000,"The highest pub in the United Kingdom is the Tan Hill Inn, Yorkshire, at 1,732 feet (528 m) above sea level.",1
P002432,P002432_S001,"The remotest pub on the British mainland is The Old Forge in the village of Inverie, Lochaber, Scotland.",1
P002432,P002432_S002,"There is no road access and it may only be reached by an 18-mile (29 km) walk over mountains, or a 7-mile (11 km) sea crossing.",1
P002432,P002432_S003,"Likewise, The Berney Arms in Norfolk has no road access.",0
P002432,P002432_S004,"It may be reached by foot or by boat, and by train as it is served by the nearby Berney Arms railway station, which likewise has no road access and serves no other settlement.",0
P002433,P002433_S000,"A number of pubs claim to be the oldest surviving establishment in the United Kingdom, although in several cases original buildings have been demolished and replaced on the same site.",1
P002433,P002433_S001,Others are ancient buildings that saw uses other than as a pub during their history.,0
P002433,P002433_S002,"Ye Olde Fighting Cocks in St Albans, Hertfordshire, holds the Guinness World Record for the oldest pub in England, as it is an 11th-century structure on an 8th-century site.",1
P002433,P002433_S003,"Ye Olde Trip to Jerusalem in Nottingham is claimed to be the ""oldest inn in England"".",0
P002433,P002433_S004,"It has a claimed date of 1189, based on the fact it is constructed on the site of the Nottingham Castle brewhouse; the present building dates from around 1650.",1
P002433,P002433_S005,"Likewise, The Nags Head in Burntwood, Staffordshire only dates back to the 16th century, but there has been a pub on the site since at least 1086, as it is mentioned in the Domesday Book.",0
P002434,P002434_S000,"There is archaeological evidence that parts of the foundations of The Old Ferryboat Inn in Holywell may date to AD 460, and there is evidence of ale being served as early as AD 560.",1
P002435,P002435_S000,"The Bingley Arms, Bardsey, Yorkshire, is claimed to date to 905 AD.",1
P002435,P002435_S001,"Ye Olde Salutation Inn in Nottingham dates from 1240, although the building served as a tannery and a private residence before becoming an inn sometime before the English Civil War.",1
P002435,P002435_S002,"The Adam and Eve in Norwich was first recorded in 1249, when it was an alehouse for the workers constructing nearby Norwich Cathedral.",0
P002435,P002435_S003,"Ye Olde Man & Scythe in Bolton, Lancashire, is mentioned by name in a charter of 1251, but the current building is dated 1631.",1
P002435,P002435_S004,Its cellars are the only surviving part of the older structure.,0
P002436,P002436_S000,The town of Stalybridge in Cheshire is thought to have the pubs with both the longest and shortest names in the United Kingdom — The Old 13th Cheshire Rifleman Corps Inn and the Q Inn.,1
P002437,P002437_S000,"The number of pubs in the UK has declined year on year, at least since 1982.",1
P002437,P002437_S001,"Various reasons are put forward for this, such as the failure of some establishments to keep up with customer requirements.",1
P002437,P002437_S002,"Others claim the smoking ban of 2007, intense competition from gastro-pubs, the availability of cheap alcohol in supermarkets or the general economic climate are either to blame, or are factors in the decline.",0
P002437,P002437_S003,Changes in demographics may be an additional factor.,0
P002438,P002438_S000,"The Lost Pubs Project listed 28,095 closed pubs on 21 April 2015, with photographs of many.",1
P002438,P002438_S001,"In 2015 the rate of pub closures came under the scrutiny of Parliament in the UK, with a promise of legislation to improve relations between owners and tenants.",1
P002439,P002439_S000,The highwayman Dick Turpin used the Swan Inn at Woughton-on-the-Green in Buckinghamshire as his base.,1
P002439,P002439_S001,"In the 1920s John Fothergill (1876–1957) was the innkeeper of the Spread Eagle in Thame, Berkshire, and published his autobiography: An Innkeeper's Diary (London: Chatto & Windus, 1931).",1
P002439,P002439_S002,"During his idiosyncratic occupancy many famous people came to stay, such as H. G. Wells.",0
P002439,P002439_S003,"United States president George W. Bush fulfilled his lifetime ambition of visiting a 'genuine British pub' during his November 2003 state visit to the UK when he had lunch and a pint of non-alcoholic lager (Bush being a teetotaler) with British Prime Minister Tony Blair at the Dun Cow pub in Sedgefield, County Durham in Blair's home constituency.",1
P002439,P002439_S004,"There were approximately 53,500 public houses in 2009 in the United Kingdom.",0
P002439,P002439_S005,"This number has been declining every year, so that nearly half of the smaller villages no longer have a local pub.",0
P002440,P002440_S000,"Many of London's pubs are known to have been used by famous people, but in some cases, such as the association between Samuel Johnson and Ye Olde Cheshire Cheese, this is speculative, based on little more than the fact that the person is known to have lived nearby.",1
P002440,P002440_S001,"However, Charles Dickens is known to have visited the Cheshire Cheese, the Prospect of Whitby, Ye Olde Cock Tavern and many others.",1
P002440,P002440_S002,Samuel Pepys is also associated with the Prospect of Whitby and the Cock Tavern.,1
P002441,P002441_S000,"The Fitzroy Tavern is a pub situated at 16 Charlotte Street in the Fitzrovia district, to which it gives its name.",1
P002441,P002441_S001,"It became famous (or according to others, infamous) during a period spanning the 1920s to the mid-1950s as a meeting place for many of London's artists, intellectuals and bohemians such as Dylan Thomas, Augustus John, and George Orwell.",1
